Filename,Component,Height,Width
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,430,70
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,114,341
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,114,474
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,219,389
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,146,202
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,72,146
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,154,49
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,64,146
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,77,149
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,348,56
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,63,64
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,68,56
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,219,246
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,229,226
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,53,230
../../DATASET/WACV_PCB/yolo_training/train/SystemAce_Bottom.txt,4,118,141
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,491,257
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,312,256
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,622,559
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,592,632
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,108,234
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,107,207
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,554,610
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,559,615
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,559,622
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,556,634
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,617,564
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,112,119
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,298,570
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,300,569
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,300,561
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,592,103
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,870,1212
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,549,590
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,886,651
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,619,373
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,121,97
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,227,139
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,43,101
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,39,97
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,95,46
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,502,251
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,491,241
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,483,241
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,490,244
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,363,191
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,366,202
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,354,198
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,354,203
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,361,195
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,354,195
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,363,190
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,363,195
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,116,226
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,205,105
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,208,107
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,44,103
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,42,103
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,95,39
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,112,44
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,210,109
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,44,101
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,44,97
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,49,99
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,44,107
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,82,44
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,89,50
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,88,47
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,89,44
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,92,47
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,82,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,87,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,83,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,43,80
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,41,82
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,44,81
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,43,78
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,39,80
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,43,80
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,41,81
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,46,86
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,79,43
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,82,46
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,85,48
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,82,43
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,3,245,252
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,46,90
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,81,47
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,41,84
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,80,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,87,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,77,42
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,85,48
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,106,56
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,106,60
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,85,48
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,104,59
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,83,46
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,93,50
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,89,52
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,50,90
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,44,90
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,147,105
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,43,93
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,38,91
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,39,91
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,44,93
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,45,87
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,43,89
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,41,91
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,44,93
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,79,41
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,74,34
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,81,37
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,82,41
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,78,43
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,77,44
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,80,39
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,80,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,51,86
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,83,41
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,45,84
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,46,90
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,45,87
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,42,79
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,46,82
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,52,85
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,82,43
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,77,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,45,85
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,52,84
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,80,48
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,84,47
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,82,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,79,43
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,84,49
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,81,44
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,86,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,48,89
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,45,87
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,3,562,372
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,83,48
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,87,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,86,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,79,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,80,42
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,88,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,81,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,77,42
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,81,47
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,54,27
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,60,36
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,56,31
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,47,87
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,54,31
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,56,35
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,45,87
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,48,84
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,39,87
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,40,85
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,39,87
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,43,87
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,157,105
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,81,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,75,42
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,80,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,78,41
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,77,43
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,80,41
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,74,45
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,79,41
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,40,89
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,38,93
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,35,87
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,36,89
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,1,45,89
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,85,48
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,42,89
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,49,83
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,42,83
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,44,85
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,3,403,426
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,46,83
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,44,89
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,44,87
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,0,46,86
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,3,667,671
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,80,109
../../DATASET/WACV_PCB/yolo_training/train/Zybo.txt,4,121,185
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,79,67
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,82,72
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,78,72
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,79,66
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,80,73
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,81,71
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,78,70
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,82,69
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,79,76
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,77,70
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,78,68
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,80,68
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,3,70,76
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,21,12
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,14,19
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,19,11
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,21,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,18,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,19,14
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,19,11
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,21,15
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,21,17
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,19,15
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,25,16
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,20,19
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,13,21
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,14,19
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,11,18
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,12,19
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,12,20
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,12,17
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,21,14
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,11,19
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,23,15
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,17,12
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,17,14
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,19,10
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,13,22
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,21,15
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,21,15
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,14,22
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,11,20
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,19,15
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,17,14
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,19,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,20,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,20,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,15,20
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,19,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,20,12
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,0,15,28
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,0,14,28
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,0,30,9
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,29,18
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,29,17
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,19,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,0,28,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,0,27,14
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,0,13,28
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,28,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,25,12
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,1,27,15
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,1,29,15
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,1,27,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,1,26,12
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,1,28,13
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,1,16,28
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,1,13,32
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,1,16,31
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,1,13,25
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,48,778
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,48,778
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,45,20
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,73,43
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,28,27
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,69,26
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,43,22
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,173,28
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,48,27
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,20,18
../../DATASET/WACV_PCB/yolo_training/train/Spartan6Redux_Bottom.txt,4,30,28
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,207,370
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,566,661
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,585,654
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,578,630
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,568,637
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,205,378
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,105,231
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,108,207
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,322,231
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,1,115,161
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,229,644
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,204,817
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,363,202
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,375,200
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,361,207
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,361,202
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,490,244
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,493,244
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,490,244
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,491,241
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,44,78
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,41,82
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,45,78
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,48,81
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,37,77
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,45,81
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,44,82
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,39,82
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,41,82
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,42,80
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,37,76
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,39,78
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,72,40
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,75,46
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,82,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,78,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,78,35
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,76,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,76,45
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,108,56
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,108,57
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,43,79
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,37,75
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,39,72
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,41,81
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,41,79
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,41,78
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,76,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,77,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,74,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,110,71
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,51,90
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,76,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,82,39
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,76,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,47,84
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,37,80
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,36,76
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,39,78
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,43,80
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,49,79
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,41,80
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,39,80
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,73,45
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,89,43
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,82,46
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,80,45
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,86,51
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,80,45
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,82,46
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,82,37
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,81,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,83,42
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,77,33
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,77,41
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,41,71
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,0,49,76
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,100,45
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,37,88
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,39,96
../../DATASET/WACV_PCB/yolo_training/train/Arty_Top.txt,4,39,90
